file_path,label,score,prediction
/deadlift/deadlift_13.mp4,3,0.9951228499412537,"[{'score': 0.9951228499412537, 'label': 'deadlift'}, {'score': 0.0031462896149605513, 'label': 'romanian deadlift'}, {'score': 0.0003497455909382552, 'label': 'hip thrust'}, {'score': 0.0002511443744879216, 'label': 'barbell biceps curl'}, {'score': 0.00014921219553798437, 'label': 'plank'}]"
/deadlift/deadlift_10.mp4,3,0.9985188841819763,"[{'score': 0.9985188841819763, 'label': 'deadlift'}, {'score': 0.00024523239699192345, 'label': 'leg extension'}, {'score': 0.00023965307627804577, 'label': 'shoulder press'}, {'score': 0.00013142767420504242, 'label': 'chest fly machine'}, {'score': 9.644695819588378e-05, 'label': 'squat'}]"
/deadlift/deadlift_7.mp4,3,0.3571470081806183,"[{'score': 0.607225775718689, 'label': 'romanian deadlift'}, {'score': 0.3571470081806183, 'label': 'deadlift'}, {'score': 0.00929106306284666, 'label': 'leg extension'}, {'score': 0.007128982339054346, 'label': 'leg raises'}, {'score': 0.003568111453205347, 'label': 'barbell biceps curl'}]"
/deadlift/deadlift_8.mp4,3,0.999458372592926,"[{'score': 0.999458372592926, 'label': 'deadlift'}, {'score': 8.996886754175648e-05, 'label': 'romanian deadlift'}, {'score': 4.646653542295098e-05, 'label': 'chest fly machine'}, {'score': 3.864029349642806e-05, 'label': 'leg extension'}, {'score': 3.7820282159373164e-05, 'label': 'russian twist'}]"
/deadlift/deadlift_16.mp4,3,0.17234137654304504,"[{'score': 0.40689724683761597, 'label': 'leg extension'}, {'score': 0.17234137654304504, 'label': 'deadlift'}, {'score': 0.11291943490505219, 'label': 'shoulder press'}, {'score': 0.06856322288513184, 'label': 'barbell biceps curl'}, {'score': 0.04771536588668823, 'label': 'tricep Pushdown'}]"
/squat/squat_10.mp4,18,0.933052122592926,"[{'score': 0.933052122592926, 'label': 'squat'}, {'score': 0.053352240473032, 'label': 'leg raises'}, {'score': 0.0030111719388514757, 'label': 'leg extension'}, {'score': 0.0017811788711696863, 'label': 'romanian deadlift'}, {'score': 0.0014933175407350063, 'label': 'shoulder press'}]"
/squat/squat_7.mp4,18,0.9982654452323914,"[{'score': 0.9982654452323914, 'label': 'squat'}, {'score': 0.00018037986592389643, 'label': 'romanian deadlift'}, {'score': 0.0001577004004502669, 'label': 'hip thrust'}, {'score': 0.00014846572594251484, 'label': 'leg raises'}, {'score': 0.00012909153883811086, 'label': 'barbell biceps curl'}]"
/squat/squat_8.mp4,18,0.001794137991964817,"[{'score': 0.8530539274215698, 'label': 'bench press'}, {'score': 0.1348530799150467, 'label': 'chest fly machine'}, {'score': 0.002956956159323454, 'label': 'barbell biceps curl'}, {'score': 0.001794137991964817, 'label': 'squat'}, {'score': 0.0009693405008874834, 'label': 'hip thrust'}]"
/squat/squat_4.mp4,18,0.7174916863441467,"[{'score': 0.7174916863441467, 'label': 'squat'}, {'score': 0.1981283724308014, 'label': 'romanian deadlift'}, {'score': 0.06885159760713577, 'label': 'tricep dips'}, {'score': 0.002882272470742464, 'label': 'incline bench press'}, {'score': 0.0014881502138450742, 'label': 'hammer curl'}]"
/squat/squat_2.mp4,18,0.13222098350524902,"[{'score': 0.8168743252754211, 'label': 'romanian deadlift'}, {'score': 0.13222098350524902, 'label': 'squat'}, {'score': 0.010134263895452023, 'label': 'tricep Pushdown'}, {'score': 0.008598222397267818, 'label': 'barbell biceps curl'}, {'score': 0.00783387478441, 'label': 'leg extension'}]"
/squat/squat_5.mp4,18,0.9918848276138306,"[{'score': 0.9918848276138306, 'label': 'squat'}, {'score': 0.0023917430080473423, 'label': 'leg raises'}, {'score': 0.0015510590746998787, 'label': 'barbell biceps curl'}, {'score': 0.00112912617623806, 'label': 'romanian deadlift'}, {'score': 0.0008303151116706431, 'label': 'pull Up'}]"
/squat/squat_6.mp4,18,0.9990170001983643,"[{'score': 0.9990170001983643, 'label': 'squat'}, {'score': 0.00041234708623960614, 'label': 'romanian deadlift'}, {'score': 5.778470585937612e-05, 'label': 'tricep Pushdown'}, {'score': 5.566441177506931e-05, 'label': 'leg extension'}, {'score': 5.032588160247542e-05, 'label': 'bench press'}]"
/squat/squat_1.mp4,18,0.9928849339485168,"[{'score': 0.9928849339485168, 'label': 'squat'}, {'score': 0.002092348411679268, 'label': 'shoulder press'}, {'score': 0.0009932343382388353, 'label': 'barbell biceps curl'}, {'score': 0.0006389687187038362, 'label': 'romanian deadlift'}, {'score': 0.0005197561695240438, 'label': 'leg extension'}]"
/squat/a.mp4,18,0,"[{'score': 0.4269140660762787, 'label': 'russian twist'}, {'score': 0.355288565158844, 'label': 'deadlift'}, {'score': 0.14700943231582642, 'label': 'romanian deadlift'}, {'score': 0.03205985575914383, 'label': 'tricep dips'}, {'score': 0.008501139469444752, 'label': 'hip thrust'}]"
/squat/squat_9.mp4,18,0.0002313103759661317,"[{'score': 0.9965847730636597, 'label': 'barbell biceps curl'}, {'score': 0.001564754988066852, 'label': 'deadlift'}, {'score': 0.0003871193912345916, 'label': 'leg raises'}, {'score': 0.0003646504192147404, 'label': 'hammer curl'}, {'score': 0.0002313103759661317, 'label': 'squat'}]"
/squat/squat_3.mp4,18,0,"[{'score': 0.5526643991470337, 'label': 'hammer curl'}, {'score': 0.3754223883152008, 'label': 'romanian deadlift'}, {'score': 0.030422111973166466, 'label': 'deadlift'}, {'score': 0.010354448109865189, 'label': 'leg raises'}, {'score': 0.004698316566646099, 'label': 'shoulder press'}]"
/squat/squat_0.mp4,18,0.07681407779455185,"[{'score': 0.3094537556171417, 'label': 'romanian deadlift'}, {'score': 0.2952016592025757, 'label': 'hammer curl'}, {'score': 0.109845831990242, 'label': 'leg raises'}, {'score': 0.08249816298484802, 'label': 'leg extension'}, {'score': 0.07681407779455185, 'label': 'squat'}]"
